,id,label
1499,train_031165,0
1500,train_043887,1
1501,train_028292,1
1502,train_055639,5
1503,train_014436,9
1504,train_048932,3
1505,train_006533,8
1506,train_017228,7
1507,train_024948,6
1508,train_007913,7
1509,train_036045,1
1510,train_031253,5
1511,train_044456,3
1512,train_053531,1
1513,train_055071,3
1514,train_038981,1
1515,train_051674,5
1516,train_000906,4
1517,train_004494,4
1518,train_019756,8
1519,train_038252,5
1520,train_055872,4
1521,train_017979,7
1522,train_035081,7
1523,train_046486,2
1524,train_008683,6
1525,train_038401,2
1526,train_050157,0
1527,train_037658,3
1528,train_046027,3
1529,train_044209,2
1530,train_008378,8
1531,train_026451,5
1532,train_026238,1
1533,train_023706,6
1534,train_022571,5
1535,train_013802,7
1536,train_044641,9
1537,train_040475,6
1538,train_009945,5
1539,train_047956,2
1540,train_000614,5
1541,train_042166,6
1542,train_046922,4
1543,train_030221,9
1544,train_010262,4
1545,train_034331,7
1546,train_017241,2
1547,train_040725,1
1548,train_046311,7
1549,train_044383,5
1550,train_056793,4
1551,train_000789,3
1552,train_058763,1
1553,train_005609,8
1554,train_009782,8
1555,train_010007,1
1556,train_000432,2
1557,train_011878,6
1558,train_010139,1
1559,train_045712,3
1560,train_013787,3
1561,train_033171,7
1562,train_009414,5
1563,train_049360,5
1564,train_051848,3
1565,train_011502,1
1566,train_016571,4
1567,train_020754,5
1568,train_052106,5
1569,train_013899,8
1570,train_012185,7
1571,train_037286,1
1572,train_020576,7
1573,train_001897,0
1574,train_040803,0
1575,train_007712,8
1576,train_021025,6
1577,train_037494,7
1578,train_031716,0
1579,train_029240,2
1580,train_014038,1
1581,train_057977,0
1582,train_008615,1
1583,train_002527,5
1584,train_044270,8
1585,train_038406,2
1586,train_017169,0
1587,train_055767,1
1588,train_032946,0
1589,train_033836,7
1590,train_014459,9
1591,train_059901,0
1592,train_044324,1
1593,train_017151,1
1594,train_035267,5
1595,train_055987,2
1596,train_016342,9
1597,train_041479,7
1598,train_045223,8
1599,train_030156,0
1600,train_045579,1
1601,train_000247,9
1602,train_033882,4
1603,train_041703,6
1604,train_040150,0
1605,train_002107,3
1606,train_054557,1
1607,train_041236,7
1608,train_054940,7
1609,train_017016,5
1610,train_054522,7
1611,train_026825,3
1612,train_050241,6
1613,train_043053,1
1614,train_010884,5
1615,train_001810,5
1616,train_010587,4
1617,train_029091,9
1618,train_003139,6
1619,train_025186,8
1620,train_032836,2
1621,train_051073,2
1622,train_019584,0
1623,train_003997,3
1624,train_017623,6
1625,train_023421,6
1626,train_037349,9
1627,train_005115,0
1628,train_039722,5
1629,train_012294,9
1630,train_004236,3
1631,train_016144,0
1632,train_033203,2
1633,train_027901,4
1634,train_029059,2
1635,train_015368,2
1636,train_025060,7
1637,train_007012,0
1638,train_035541,8
1639,train_044175,7
1640,train_024893,0
1641,train_045287,2
1642,train_003291,3
1643,train_011601,2
1644,train_030113,4
1645,train_019808,2
1646,train_005981,0
1647,train_033144,9
1648,train_007781,7
1649,train_055413,7
1650,train_001240,6
1651,train_047942,8
1652,train_016250,9
1653,train_047429,1
1654,train_018427,7
1655,train_034490,6
1656,train_057041,0
1657,train_025183,6
1658,train_047237,9
1659,train_053181,8
1660,train_031301,5
1661,train_051444,5
1662,train_009132,9
1663,train_028173,4
1664,train_056281,4
1665,train_036807,9
1666,train_018148,1
1667,train_026979,0
1668,train_006521,1
1669,train_042930,3
1670,train_000936,7
1671,train_016850,4
1672,train_045084,9
1673,train_054823,6
1674,train_024493,4
1675,train_001860,1
1676,train_008377,7
1677,train_043377,5
1678,train_038425,1
1679,train_048309,8
1680,train_057312,3
1681,train_038598,7
1682,train_028340,5
1683,train_051974,7
1684,train_042785,6
1685,train_047694,6
1686,train_057399,3
1687,train_004208,2
1688,train_013203,0
1689,train_031063,2
1690,train_049280,0
1691,train_052526,0
1692,train_057401,3
1693,train_031793,4
1694,train_054954,8
1695,train_017085,3
1696,train_031338,2
1697,train_036327,3
1698,train_004755,3
1699,train_034522,6
1700,train_001436,3
1701,train_018531,9
1702,train_028574,9
1703,train_031371,6
1704,train_044760,5
1705,train_051040,5
1706,train_049288,3
1707,train_030399,5
1708,train_016778,9
1709,train_005777,4
1710,train_024727,7
1711,train_012405,5
1712,train_016560,6
1713,train_010116,3
1714,train_004322,2
1715,train_056599,9
1716,train_021591,9
1717,train_038061,2
1718,train_052176,7
1719,train_033114,3
1720,train_001795,5
1721,train_015598,8
1722,train_036835,3
1723,train_027712,0
1724,train_050126,7
1725,train_044852,5
1726,train_015888,1
1727,train_031434,5
1728,train_058053,0
1729,train_029306,8
1730,train_019549,3
1731,train_016970,7
1732,train_017445,9
1733,train_007558,1
1734,train_039632,6
1735,train_055762,8
1736,train_045326,8
1737,train_020663,6
1738,train_052239,9
1739,train_034589,6
1740,train_049624,6
1741,train_044458,8
1742,train_048465,3
1743,train_058156,8
1744,train_050891,7
1745,train_021983,2
1746,train_022841,9
1747,train_025906,6
1748,train_009646,5
1749,train_021715,1
1750,train_054663,7
1751,train_029646,2
1752,train_057067,0
1753,train_052881,8
1754,train_045699,3
1755,train_036057,3
1756,train_050298,0
1757,train_007892,0
1758,train_059165,0
1759,train_044962,9
1760,train_040253,5
1761,train_020278,3
1762,train_010506,5
1763,train_048544,8
1764,train_022092,3
1765,train_018539,7
1766,train_052404,3
1767,train_002489,3
1768,train_032867,0
1769,train_056053,3
1770,train_042477,3
1771,train_045016,8
1772,train_013765,4
1773,train_045917,9
1774,train_003172,6
1775,train_010367,2
1776,train_048467,4
1777,train_036102,9
1778,train_047248,7
1779,train_009058,6
1780,train_023454,0
1781,train_007209,3
1782,train_004187,2
1783,train_030017,7
1784,train_028541,7
1785,train_058288,3
1786,train_050361,3
1787,train_037482,1
1788,train_026024,5
1789,train_046096,6
1790,train_005129,2
1791,train_002521,9
1792,train_031187,7
1793,train_019531,4
1794,train_045701,0
1795,train_047978,7
1796,train_003731,7
1797,train_040045,1
1798,train_010998,3
1799,train_035913,4
1800,train_055725,6
1801,train_010627,1
1802,train_022444,0
1803,train_019849,5
1804,train_024143,1
1805,train_040753,9
1806,train_039560,1
1807,train_054028,3
1808,train_017628,8
1809,train_050810,6
1810,train_006128,4
1811,train_034049,6
1812,train_001667,4
1813,train_052661,3
1814,train_059659,0
1815,train_002022,2
1816,train_056951,4
1817,train_007010,7
1818,train_040738,5
1819,train_014542,4
1820,train_004409,4
1821,train_021479,1
1822,train_037648,4
1823,train_013663,5
1824,train_012247,4
1825,train_015395,9
1826,train_010315,7
1827,train_023087,2
1828,train_050356,1
1829,train_046454,3
1830,train_048306,1
1831,train_001348,3
1832,train_030991,5
1833,train_000676,1
1834,train_015713,1
1835,train_030931,2
1836,train_059055,4
1837,train_022382,5
1838,train_044685,4
1839,train_035061,8
1840,train_036116,0
1841,train_026874,6
1842,train_032072,8
1843,train_028707,3
1844,train_057709,4
1845,train_027605,9
1846,train_030287,4
1847,train_023704,7
1848,train_024695,2
1849,train_052075,1
1850,train_049439,8
1851,train_038626,5
1852,train_049553,7
1853,train_022982,6
1854,train_051272,8
1855,train_004940,5
1856,train_018242,8
1857,train_032334,1
1858,train_041798,5
1859,train_021534,0
1860,train_008975,5
1861,train_047839,2
1862,train_001246,2
1863,train_012852,9
1864,train_010453,3
1865,train_051149,1
1866,train_032737,5
1867,train_035213,6
1868,train_036466,4
1869,train_045819,2
1870,train_029431,8
1871,train_005487,0
1872,train_019444,2
1873,train_040062,4
1874,train_000963,8
1875,train_016755,3
1876,train_042768,1
1877,train_029818,4
1878,train_040468,1
1879,train_016873,3
1880,train_003249,7
1881,train_052708,4
1882,train_054413,3
1883,train_027944,7
1884,train_016249,3
1885,train_016712,7
1886,train_001980,6
1887,train_045289,3
1888,train_017725,0
1889,train_031903,6
1890,train_031014,8
1891,train_019781,9
1892,train_039217,1
1893,train_036537,0
1894,train_042529,9
1895,train_038249,8
1896,train_040814,8
1897,train_002930,6
1898,train_031366,1
1899,train_037581,6
1900,train_007836,8
1901,train_032199,8
1902,train_056540,2
1903,train_017003,0
1904,train_034201,2
1905,train_037211,9
1906,train_019787,0
1907,train_053004,1
1908,train_051143,8
1909,train_031168,8
1910,train_013925,2
1911,train_045965,6
1912,train_037890,3
1913,train_010739,2
1914,train_027955,4
1915,train_044229,2
1916,train_038890,7
1917,train_000225,8
1918,train_049790,2
1919,train_051480,6
1920,train_037806,2
1921,train_026843,0
1922,train_018868,0
1923,train_059069,4
1924,train_031764,1
1925,train_057898,8
1926,train_020434,9
1927,train_041286,0
1928,train_039690,4
1929,train_021727,2
1930,train_037719,1
1931,train_042811,7
1932,train_051537,7
1933,train_038381,2
1934,train_048594,6
1935,train_052651,9
1936,train_029079,6
1937,train_043307,7
1938,train_022845,5
1939,train_034124,6
1940,train_052366,2
1941,train_025999,6
1942,train_008389,7
1943,train_013938,5
1944,train_004064,1
1945,train_032660,1
1946,train_046843,4
1947,train_007990,6
1948,train_002957,1
1949,train_026886,7
1950,train_021655,4
1951,train_017530,8
1952,train_037704,8
1953,train_056146,4
1954,train_030907,3
1955,train_055361,0
1956,train_053668,2
1957,train_059440,3
1958,train_026236,5
1959,train_000050,3
1960,train_046440,6
1961,train_055495,1
1962,train_020488,2
1963,train_017721,8
1964,train_032915,5
1965,train_038760,9
1966,train_000654,7
1967,train_059685,8
1968,train_057322,1
1969,train_040017,7
1970,train_050366,5
1971,train_025000,3
1972,train_026599,4
1973,train_010302,7
1974,train_031686,6
1975,train_057026,4
1976,train_008862,6
1977,train_006421,0
1978,train_005071,6
1979,train_006833,4
1980,train_039125,3
1981,train_033842,1
1982,train_053240,8
1983,train_038851,5
1984,train_032142,2
1985,train_014853,1
1986,train_036216,3
1987,train_009712,2
1988,train_010404,1
1989,train_000455,1
1990,train_025583,8
1991,train_017429,1
1992,train_045874,8
1993,train_016757,1
1994,train_018222,0
1995,train_057798,0
1996,train_042309,2
1997,train_055494,7
1998,train_029375,1
1999,train_049814,3
2000,train_000618,1
2001,train_021797,4
2002,train_040892,3
2003,train_050818,6
2004,train_020839,6
2005,train_001578,0
2006,train_042038,0
2007,train_017837,4
2008,train_056058,7
2009,train_025159,0
2010,train_007125,7
2011,train_016891,6
2012,train_024329,1
2013,train_009471,2
2014,train_002553,9
2015,train_015765,0
2016,train_037023,1
2017,train_027875,1
2018,train_014694,2
2019,train_022254,0
2020,train_046339,0
2021,train_050972,7
2022,train_039192,9
2023,train_048266,1
2024,train_041228,0
2025,train_026629,3
2026,train_030380,7
2027,train_001925,9
2028,train_028140,2
2029,train_054921,4
2030,train_029067,0
2031,train_043183,9
2032,train_036821,6
2033,train_009251,1
2034,train_004061,7
2035,train_001722,3
2036,train_023456,8
2037,train_024492,5
2038,train_030493,1
2039,train_054214,0
2040,train_015860,9
2041,train_007112,5
2042,train_016379,7
2043,train_018765,3
2044,train_007248,4
2045,train_008430,1
2046,train_048794,3
2047,train_030122,2
2048,train_004441,1
2049,train_033235,5
2050,train_021691,2
2051,train_041458,2
2052,train_051755,6
2053,train_037820,5
2054,train_014619,3
2055,train_000805,5
2056,train_054414,0
2057,train_047938,5
2058,train_015735,4
2059,train_055649,3
2060,train_024070,1
2061,train_027098,7
2062,train_054958,8
2063,train_037474,9
2064,train_043346,7
2065,train_035868,6
2066,train_045342,2
2067,train_002475,8
2068,train_007845,5
2069,train_034680,2
2070,train_056942,0
2071,train_030681,3
2072,train_002133,7
2073,train_046750,6
2074,train_043401,7
2075,train_013035,6
2076,train_004769,9
2077,train_008920,8
2078,train_051560,7
2079,train_022602,4
2080,train_016574,5
2081,train_055304,2
2082,train_018783,2
2083,train_028063,1
2084,train_048330,9
2085,train_041073,1
2086,train_044002,8
2087,train_058123,1
2088,train_007965,4
2089,train_008561,6
2090,train_054771,6
2091,train_013575,6
2092,train_039575,8
2093,train_059038,3
2094,train_031059,0
2095,train_025718,2
2096,train_030841,7
2097,train_052223,1
2098,train_019355,1
2099,train_056706,6
2100,train_017157,4
2101,train_014881,2
2102,train_040958,0
2103,train_047387,8
2104,train_056164,3
2105,train_040452,3
2106,train_014700,4
2107,train_047471,5
2108,train_030179,1
2109,train_007113,7
2110,train_008525,9
2111,train_007169,1
2112,train_059585,0
2113,train_020271,8
2114,train_015772,8
2115,train_046502,8
2116,train_005488,0
2117,train_055514,7
2118,train_052794,3
2119,train_059729,8
2120,train_046459,0
2121,train_004093,9
2122,train_030127,0
2123,train_054275,9
2124,train_022134,7
2125,train_053560,3
2126,train_013718,7
2127,train_000826,9
2128,train_031692,4
2129,train_042660,5
2130,train_018101,4
2131,train_011063,8
2132,train_025990,4
2133,train_012757,7
2134,train_032834,0
2135,train_007279,5
2136,train_000268,2
2137,train_044498,6
2138,train_045595,8
2139,train_046637,1
2140,train_044963,6
2141,train_000727,9
2142,train_034358,0
2143,train_051629,0
2144,train_047547,9
2145,train_035814,3
2146,train_053590,5
2147,train_013182,5
2148,train_051543,3
2149,train_013699,5
2150,train_010732,0
2151,train_008574,1
2152,train_043165,8
2153,train_028458,3
2154,train_058870,5
2155,train_014514,3
2156,train_040594,6
2157,train_000690,5
2158,train_003120,1
2159,train_051194,9
2160,train_012785,0
2161,train_053130,4
2162,train_004831,9
2163,train_027132,3
2164,train_054939,0
2165,train_007834,1
2166,train_015761,0
2167,train_049913,3
2168,train_033433,1
2169,train_014725,1
2170,train_027580,0
2171,train_028361,1
2172,train_032713,9
2173,train_038135,8
2174,train_057646,7
2175,train_057109,1
2176,train_001189,6
2177,train_016270,9
2178,train_022104,2
2179,train_002917,3
2180,train_057061,0
2181,train_038640,6
2182,train_057888,1
2183,train_021292,1
2184,train_034084,0
2185,train_001033,2
2186,train_002564,3
2187,train_047449,5
2188,train_036146,0
2189,train_024693,0
2190,train_058415,6
2191,train_028718,1
2192,train_057947,5
2193,train_011576,2
2194,train_055768,1
2195,train_058449,3
2196,train_048597,9
2197,train_045261,5
2198,train_034850,2
2199,train_047458,6
2200,train_052973,4
2201,train_027301,1
2202,train_030929,0
2203,train_031604,0
2204,train_018894,7
2205,train_010757,3
2206,train_021522,2
2207,train_022574,4
2208,train_012522,8
2209,train_004325,0
2210,train_059188,2
2211,train_055959,8
2212,train_058343,3
2213,train_053042,3
2214,train_023974,4
2215,train_026866,3
2216,train_017554,1
2217,train_026912,6
2218,train_054734,7
2219,train_004117,9
2220,train_013953,2
2221,train_037659,1
2222,train_052219,8
2223,train_035676,9
2224,train_033771,8
2225,train_022536,3
2226,train_029718,0
2227,train_012554,0
2228,train_032664,3
2229,train_053715,5
2230,train_053550,9
2231,train_047976,0
2232,train_043907,8
2233,train_021157,5
2234,train_055523,1
2235,train_026027,0
2236,train_014724,1
2237,train_042623,0
2238,train_029970,6
2239,train_051237,3
2240,train_017557,7
2241,train_028439,1
2242,train_040180,0
2243,train_019043,8
2244,train_037198,8
2245,train_002754,7
2246,train_024280,7
2247,train_046749,4
2248,train_016243,3
2249,train_009040,4
2250,train_039108,3
2251,train_034141,1
2252,train_027231,9
2253,train_027620,0
2254,train_012582,2
2255,train_043237,9
2256,train_059649,8
2257,train_014004,7
2258,train_053400,8
2259,train_058640,3
2260,train_035191,9
2261,train_050008,8
2262,train_013004,8
2263,train_000615,8
2264,train_058528,7
2265,train_021405,7
2266,train_037621,6
2267,train_024552,2
2268,train_040219,1
2269,train_039060,7
2270,train_018451,1
2271,train_057323,7
2272,train_032998,2
2273,train_022804,9
2274,train_043852,2
2275,train_018727,3
2276,train_005819,8
2277,train_006625,9
2278,train_052820,6
2279,train_007788,1
2280,train_032259,8
2281,train_011469,8
2282,train_024305,9
2283,train_040833,0
2284,train_050464,7
2285,train_057727,0
2286,train_055878,5
2287,train_014804,6
2288,train_053273,1
2289,train_045306,2
2290,train_000452,3
2291,train_012895,3
2292,train_022730,3
2293,train_023708,7
2294,train_042401,1
2295,train_044637,7
2296,train_014170,8
2297,train_027494,4
2298,train_058227,3
2299,train_054267,7
2300,train_011527,9
2301,train_027716,7
2302,train_008421,5
2303,train_046821,3
2304,train_031162,8
